LDA,2,5,0,0.03 * account + 0.02 * specify + 0.01 * set + 0.01 * return + 0.01 * get
LDA,2,5,1,0.03 * account + 0.02 * specify + 0.02 * user + 0.01 * get + 0.01 * use
LSA,2,5,0,0.52 * account + 0.46 * true + 0.32 * boolean_admin + 0.22 * use + 0.21 * set
LSA,2,5,1,0.50 * string + 0.29 * specify + -0.21 * account + 0.19 * name + 0.18 * value
NMF,2,5,0,0.02 * specify + 0.01 * request + 0.01 * value + 0.01 * type + 0.01 * api
NMF,2,5,1,0.07 * account + 0.06 * true + 0.04 * boolean_admin + 0.03 * use + 0.03 * set
LDA,3,5,0,0.03 * account + 0.02 * specify + 0.01 * set + 0.01 * request + 0.01 * retrieve
LDA,3,5,1,0.03 * account + 0.02 * specify + 0.02 * user + 0.01 * get + 0.01 * true
LDA,3,5,2,0.03 * specify + 0.02 * account + 0.02 * get + 0.01 * return + 0.01 * would
LSA,3,5,0,0.52 * account + 0.46 * true + 0.32 * boolean_admin + 0.22 * use + 0.21 * set
LSA,3,5,1,0.50 * string + 0.29 * specify + -0.21 * account + 0.19 * name + 0.18 * value
LSA,3,5,2,0.61 * string + 0.27 * true + -0.25 * specify + 0.23 * stre + -0.20 * user
NMF,3,5,0,0.05 * account + 0.04 * true + 0.03 * boolean_admin + 0.03 * use + 0.02 * value
NMF,3,5,1,0.05 * string + 0.03 * user + 0.03 * true + 0.02 * stre + 0.02 * -PRON-
NMF,3,5,2,0.07 * account + 0.04 * true + 0.04 * boolean_admin + 0.03 * use + 0.02 * set
LDA,4,5,0,0.02 * account + 0.02 * specify + 0.01 * set + 0.01 * retrieve + 0.01 * payment
LDA,4,5,1,0.02 * specify + 0.02 * account + 0.02 * user + 0.01 * get + 0.01 * return
LDA,4,5,2,0.03 * specify + 0.02 * get + 0.01 * account + 0.01 * return + 0.01 * would
LDA,4,5,3,0.04 * account + 0.02 * specify + 0.01 * delete + 0.01 * user + 0.01 * use
LSA,4,5,0,0.52 * account + 0.46 * true + 0.32 * boolean_admin + 0.22 * use + 0.21 * set
LSA,4,5,1,0.50 * string + 0.29 * specify + -0.21 * account + 0.19 * name + 0.18 * value
LSA,4,5,2,-0.61 * string + -0.27 * true + 0.25 * specify + -0.23 * stre + 0.20 * user
LSA,4,5,3,-0.69 * user + 0.25 * account + 0.22 * specify + -0.17 * room + -0.16 * value
NMF,4,5,0,0.09 * account + 0.05 * true + 0.04 * boolean_admin + 0.03 * use + 0.02 * envelope
NMF,4,5,1,0.05 * true + 0.03 * user + 0.03 * set + 0.03 * value + 0.02 * string
NMF,4,5,2,0.02 * request + 0.02 * api + 0.01 * type + 0.01 * parameter + 0.01 * payment
NMF,4,5,3,0.02 * string + 0.02 * return + 0.02 * user + 0.01 * rate + 0.01 * specify
LDA,5,5,0,0.02 * account + 0.02 * specify + 0.01 * set + 0.01 * payment + 0.01 * retrieve
LDA,5,5,1,0.02 * specify + 0.02 * account + 0.02 * user + 0.02 * get + 0.01 * api
LDA,5,5,2,0.03 * specify + 0.02 * get + 0.01 * account + 0.01 * return + 0.01 * would
LDA,5,5,3,0.05 * account + 0.02 * specify + 0.01 * delete + 0.01 * use + 0.01 * list
LDA,5,5,4,0.02 * user + 0.02 * request + 0.02 * account + 0.01 * return + 0.01 * true
LSA,5,5,0,0.52 * account + 0.46 * true + 0.32 * boolean_admin + 0.22 * use + 0.21 * set
LSA,5,5,1,0.50 * string + 0.29 * specify + -0.21 * account + 0.19 * name + 0.18 * value
